Patient,Role,Period,Policy,TIR,TBR,TBR54,TAR,MeanCGM,GMI,CV
adult#003,adult,Ramadan,0.7,38.6875,0.0,0.0,61.3125,185.5693208814887,7.7488181554852105,19.171090217900407
adult#003,adult,Ramadan,0.6,32.6875,0.0,0.0,67.3125,205.44228327687415,8.22417941598283,20.997315605700965
adult#004,adult,PreRamadan,1.0,89.63888888888889,0.18055555555555555,0.0,10.180555555555555,131.96740545868923,6.466660338571847,25.760980032644703
adult#004,adult,Ramadan,1.0,93.45833333333333,0.0,0.0,6.541666666666666,132.21471598271197,6.47257600630647,21.95065087401041
adult#004,adult,Ramadan,0.9,86.84027777777777,0.0,0.0,13.159722222222223,150.14006625803856,6.901350384892282,21.918716073666012
adult#004,adult,Ramadan,0.8,62.201388888888886,0.0,0.0,37.798611111111114,171.2478822211521,7.406249342729959,24.15129611862467
adult#004,adult,Ramadan,0.7,48.41666666666667,0.0,0.0,51.583333333333336,193.8513404874857,7.946924064460658,28.4567746687023
adult#004,adult,Ramadan,0.6,34.91666666666667,0.0,0.0,65.08333333333334,214.36904638839283,8.437707589610357,27.072096188711342
adult#005,adult,PreRamadan,1.0,96.20138888888889,0.42361111111111116,0.06944444444444445,3.375,124.10773295355702,6.278656972249085,21.808987997965893
adult#005,adult,Ramadan,1.0,96.42361111111111,0.1111111111111111,0.0,3.4652777777777777,123.40205874351368,6.261777245144847,19.547932840952843
adult#005,adult,Ramadan,0.9,95.60416666666667,0.027777777777777776,0.0,4.368055555555555,128.8338082151098,6.391704692505426,19.0007387638104
adult#005,adult,Ramadan,0.8,94.45138888888889,0.0,0.0,5.548611111111111,134.56508293725912,6.528796783859239,18.536339155094417
adult#005,adult,Ramadan,0.7,92.82638888888889,0.0,0.0,7.173611111111111,140.59861332531648,6.67311883074157,18.160644111745906
adult#005,adult,Ramadan,0.6,89.96527777777777,0.0,0.0,10.034722222222223,146.9249433913783,6.824444645921769,17.87955198363196
adult#006,adult,PreRamadan,1.0,94.81944444444444,0.1736111111111111,0.0,5.006944444444445,132.01176427175827,6.467721401380458,22.024354570213134
adult#006,adult,Ramadan,1.0,89.90277777777777,0.125,0.0,9.972222222222223,131.76458804332518,6.461808945996339,25.006643698868213
adult#006,adult,Ramadan,0.9,79.17361111111111,0.0,0.0,20.82638888888889,158.52017744676843,7.1018026445267015,20.43393006329154
adult#006,adult,Ramadan,0.8,38.25,0.0,0.0,61.75000000000001,193.61732150629726,7.9413263304306305,18.014639889828864
adult#006,adult,Ramadan,0.7,7.423611111111112,0.0,0.0,92.5763888888889,229.5474403434589,8.800774773015537,17.878408588861458
adult#006,adult,Ramadan,0.6,1.0208333333333333,0.0,0.0,98.97916666666666,266.15897327310216,9.676522640692603,16.0795918057601
adult#007,adult,PreRamadan,1.0,99.80555555555556,0.0,0.0,0.19444444444444445,119.78322198564125,6.175214669896539,16.075502198350055
adult#007,adult,Ramadan,1.0,98.78472222222221,0.04861111111111111,0.0,1.1666666666666667,121.4967697573964,6.216202732596922,16.96817413483286
adult#007,adult,Ramadan,0.9,83.67361111111111,0.0,0.0,16.326388888888886,154.0732147071098,6.9954312957940665,16.72589206943125
adult#007,adult,Ramadan,0.8,38.458333333333336,0.0,0.0,61.541666666666664,201.48323900466087,8.129479076991489,20.425931102075857
adult#007,adult,Ramadan,0.7,11.840277777777777,0.0,0.0,88.15972222222223,237.03881101218505,8.979968359411467,20.072156915519212
adult#007,adult,Ramadan,0.6,1.1597222222222223,0.0,0.0,98.84027777777777,279.39665471549824,9.993167980794718,17.401043426357347
adult#008,adult,PreRamadan,1.0,97.09027777777777,2.201388888888889,0.09722222222222222,0.7083333333333333,111.60134499624152,5.979504172310097,22.691150510269814
adult#008,adult,Ramadan,1.0,95.35416666666666,2.9027777777777777,0.42361111111111116,1.7430555555555556,111.98475360825721,5.988675306309513,25.119472909162077
adult#008,adult,Ramadan,0.9,96.13888888888889,1.2013888888888888,0.1111111111111111,2.6597222222222223,119.69441944086559,6.173090513025505,22.061035087068724
adult#008,adult,Ramadan,0.8,94.02083333333333,0.2847222222222222,0.0,5.694444444444445,132.26921668936097,6.473879663209514,20.1266473624319
adult#008,adult,Ramadan,0.7,88.52777777777779,0.034722222222222224,0.0,11.4375,146.9552265842494,6.825169019895245,18.49270363499259
adult#008,adult,Ramadan,0.6,73.58333333333333,0.0,0.0,26.416666666666664,163.31330490727714,7.21645425338207,17.167778338061808
adult#009,adult,PreRamadan,1.0,68.1388888888889,16.083333333333332,8.270833333333332,15.777777777777777,133.83835417562682,6.511413431880994,37.99942916694515
adult#009,adult,Ramadan,1.0,59.84722222222222,14.11111111111111,4.631944444444445,26.041666666666668,139.77717991316595,6.653470143522929,40.0087538354374
adult#009,adult,Ramadan,0.9,62.125,10.0625,1.9861111111111112,27.8125,143.46171044891878,6.741604113938138,38.16980770247082
adult#009,adult,Ramadan,0.8,64.63194444444444,5.680555555555555,0.548611111111111,29.6875,147.60748333054167,6.840771001266557,36.29726422855692
adult#009,adult,Ramadan,0.7,64.88194444444444,2.4722222222222223,0.16666666666666669,32.645833333333336,152.90091118813362,6.967389795620156,34.26961214313163
adult#009,adult,Ramadan,0.6,62.74305555555556,0.5763888888888888,0.034722222222222224,36.68055555555556,159.569980335099,7.126913929615569,31.976352985210422
adult#010,adult,PreRamadan,1.0,90.65972222222223,0.46527777777777773,0.0,8.875,132.07149657437387,6.4691501980590225,24.463877693684076
adult#010,adult,Ramadan,1.0,88.39583333333333,1.097222222222222,0.013888888888888888,10.506944444444443,134.11104934434084,6.517936300316633,26.502037220068313
adult#010,adult,Ramadan,0.9,87.91666666666667,0.5972222222222222,0.0,11.48611111111111,138.97240592402062,6.634219949702573,25.63829078711326
adult#010,adult,Ramadan,0.8,87.04166666666666,0.22916666666666666,0.0,12.729166666666666,144.27723135563818,6.761111374026865,24.853241692747787
adult#010,adult,Ramadan,0.7,85.52777777777779,0.0,0.0,14.472222222222223,150.06770556237808,6.899619517052084,24.182887835015883
adult#010,adult,Ramadan,0.6,81.41666666666667,0.0,0.0,18.583333333333332,156.38555139487966,7.050742389365522,23.64687022713206
